source,year,lat,lon,presence,depth
crab_bycatch,2014,50.692316691,126.577583313,1,4
crab_bycatch,2014,50.599766667666664,126.6253833135,1,30
crab_bycatch,2014,49.2052000045,123.9484999975,1,40
crab_bycatch,2014,48.646066665666666,123.36995000833333,1,20
crab_bycatch,2014,48.648149999,123.34773333866667,1,20
crab_bycatch,2014,49.132599997516664,125.85871664683333,1,15
crab_bycatch,2014,50.48446667983333,127.6073500315,1,-0.899999976
crab_bycatch,2014,50.484433333,127.60966669716667,1,6.199999809
crab_bycatch,2014,50.529583327,128.0174666663,1,2.700000048
crab_bycatch,2014,50.59288336433333,127.42671667733333,1,7.300000191
crab_bycatch,2014,50.59873332983334,127.57304999033333,1,0
crab_bycatch,2014,50.598683357166664,127.57325000766667,1,2
crab_bycatch,2014,50.597900009166665,127.5724000295,1,1.899999976
crab_bycatch,2014,50.592383321166665,127.42730000816667,1,4.400000095
crab_bycatch,2014,50.59143333433333,127.42845001216666,1,11.19999981
crab_bycatch,2014,50.59066664383333,127.428700002,1,9.199999809
crab_bycatch,2014,48.616050020833335,123.354399999,1,10
crab_bycatch,2014,48.58065001166667,123.33814999266667,1,10
crab_bycatch,2016,50.588650004,126.651850001,1,10
crab_bycatch,2016,50.61108334866667,126.56168333683334,1,10
crab_bycatch,2014,53.317983341166666,129.66668332416666,1,3.799999952
crab_bycatch,2014,53.329683335666665,129.61633332566666,1,16.799999239999998
crab_bycatch,2014,53.318516667666664,129.5734666825,1,13.19999981
crab_bycatch,2014,53.341816679666664,129.68170000716665,1,4.099999905
crab_bycatch,2014,53.338866678833334,129.66605002083332,1,-3.4000000950000002
crab_bycatch,2014,53.339500014,129.700366656,1,6.5
crab_bycatch,2014,53.33624998733333,129.70606664016665,1,1.5
crab_bycatch,2014,53.137883329383335,129.535283343,1,11.100000380000001
crab_bycatch,2016,54.182000001333336,131.72824999483333,1,37
crab_bycatch,2013,49.20109999966667,123.96441669466667,1,25
crab_bycatch,2013,48.5802000045,123.339716657,1,8
crab_bycatch,2013,48.62296663916667,123.36441666283334,1,30
crab_bycatch,2013,49.133200001716666,125.8610333125,1,13
crab_bycatch,2013,49.2368166605,125.94688332883334,1,16
crab_bycatch,2013,50.04873333375,124.7551166535,1,0
crab_bycatch,2013,50.059599999583334,124.7003833135,1,-1
crab_bycatch,2013,50.06820000013333,124.691933314,1,1
crab_bycatch,2013,50.010416666666664,124.72983334866667,1,1
crab_bycatch,2013,48.828766695666665,123.25229999216667,1,-1.200000048
crab_bycatch,2013,49.28986667,123.2346333345,1,20
crab_bycatch,2013,49.27776667283333,123.17866667116667,1,8
crab_bycatch,2013,49.29291667933333,123.16030000051667,1,12
crab_bycatch,2013,49.304766655,123.06178333361666,1,7
crab_bycatch,2013,49.2942833265,123.05113333463333,1,29
crab_bycatch,2013,49.305133342666664,122.98248335516666,1,30
crab_bycatch,2013,49.2983499845,122.96241664883334,1,37
crab_bycatch,2010,49.16401666005,123.89866663616667,1,25
crab_bycatch,2010,49.2042333285,123.96783332816666,1,15
crab_bycatch,2010,49.191316668166664,125.86918334966667,1,15
crab_bycatch,2010,49.21085000033333,125.85320002233334,1,15
crab_bycatch,2010,49.13606665928334,125.863650004,1,22
crab_bycatch,2010,49.16528333028333,125.8878166835,1,10
crab_bycatch,2010,49.15615000725,125.90978336333333,1,10
crab_bycatch,2010,50.589049975,126.64364999133333,1,20
crab_bycatch,2010,50.68024997716667,126.57308330533333,1,10
crab_bycatch,2010,49.00293333331667,122.847849973,1,15
crab_bycatch,2010,49.011449999616666,122.93806667333334,1,4
crab_bycatch,2010,49.015599999833334,123.20751667016667,1,61
crab_bycatch,2010,49.324949995666664,123.1606833299,1,20
crab_bycatch,2010,49.33133331933333,123.19134999916666,1,8
crab_bycatch,2010,49.3113666535,123.15646665891667,1,10
crab_bycatch,2010,49.28611666366667,123.08338332971667,1,37
crab_bycatch,2010,49.294133345333336,123.05221666495,1,32
crab_bycatch,2010,49.304633331333335,123.06256666581666,1,15
crab_bycatch,2010,49.308533318833334,123.11271666685,1,18
crab_bycatch,2010,49.304983329833334,122.982733345,1,30
crab_bycatch,2010,49.298083337166666,122.96153335566666,1,39
crab_bycatch,2010,49.29313332233333,122.94273331966667,1,21
crab_bycatch,2010,49.297183322833334,123.16554999351666,1,16
crab_bycatch,2010,49.293183326666664,123.15628333091666,1,9
crab_bycatch,2010,49.278033320166664,123.16829999283334,1,11
crab_bycatch,2010,48.83501669566667,123.44196666083333,1,20
crab_bycatch,2010,48.833233324666665,123.42453333533334,1,35
crab_bycatch,2010,48.36553332016667,123.71971664433333,1,7
crab_bycatch,2010,48.360599994666664,123.71921666466666,1,15
crab_bycatch,2010,48.366950003333336,123.72731666566666,1,10
crab_bycatch,2010,48.36596666966667,123.7224333445,1,5
crab_bycatch,2010,49.14723332723333,125.87785002383333,1,12
crab_bycatch,2010,49.15494999885,125.91716664633333,1,15
crab_bycatch,2010,49.21085000033333,125.85320002233334,1,10
crab_bycatch,2010,48.62014999383333,123.36358334216666,1,20
crab_bycatch,2010,48.583400027,123.3501666705,1,10
crab_bycatch,2010,48.835933303833336,123.44696667983334,1,20
crab_bycatch,2010,48.578399976166665,123.34638334916667,1,12
crab_bycatch,2010,48.5904833475,123.32336667383333,1,15
crab_bycatch,2010,48.8140000025,123.42159999216666,1,25
crab_bycatch,2010,48.36006666816667,123.7118166605,1,10
crab_bycatch,2010,48.368883323666665,123.714350001,1,16
crab_bycatch,2010,48.36681667966667,123.7224666595,1,12
crab_bycatch,2010,48.367033322666664,123.72728335066667,1,10
crab_bycatch,2010,50.6113666535,126.55886669166667,1,10
crab_bycatch,2010,50.619083341,126.59983336133334,1,10
crab_bycatch,2010,50.609550031,126.57181663516667,1,12
crab_bycatch,2010,49.159716669716666,125.94541664116667,1,10
crab_bycatch,2010,49.15494999885,125.91716664633333,1,15
crab_bycatch,2010,49.15630000431667,125.9099000295,1,15
crab_bycatch,2010,49.204516665166665,123.96634998316667,1,25
crab_bycatch,2010,49.32468334833333,123.17540000283333,1,40
crab_bycatch,2010,49.01386666695,123.21583333016666,1,75
crab_bycatch,2010,49.29715000783333,123.23928333916666,1,60
crab_bycatch,2010,48.580133311,123.34721666966666,1,10
crab_bycatch,2010,48.638566653,123.3492833455,1,10
crab_bycatch,2010,48.80906664533333,123.39495000833334,1,40
crab_bycatch,2010,48.847050031,123.48538331983333,1,10
crab_bycatch,2010,48.84804999033334,123.43366667433334,1,22
crab_bycatch,2010,48.84398333233333,123.454583327,1,14
crab_bycatch,2010,49.14723332723333,125.87785002383333,1,12
crab_bycatch,2010,49.15630000431667,125.9099000295,1,12
crab_bycatch,2010,49.19126666383333,125.86885000866667,1,15
crab_bycatch,2010,49.157116667433336,125.9135499955,1,22
crab_bycatch,2010,49.2052000045,125.86516666416667,1,15
crab_bycatch,2010,48.36013333,123.71155001316667,1,14
crab_bycatch,2010,48.368883323666665,123.71448332466667,1,13
crab_bycatch,2010,48.36665000916667,123.722083346,1,12
crab_bycatch,2010,48.36733334866667,123.72663332616666,1,10
crab_bycatch,2010,50.59181664783333,126.6187666575,1,25
crab_bycatch,2010,50.61073335016667,126.573566691,1,15
crab_bycatch,2010,50.7007499695,126.61376667016667,1,15
crab_bycatch,2010,50.68406664533333,126.58655001316667,1,20
crab_bycatch,2010,49.00396666675,122.97073332466667,1,6
crab_bycatch,2010,49.20543333683333,123.96613330833334,1,20
crab_bycatch,2010,49.15670000711667,125.90618330633333,1,20
crab_bycatch,2010,49.1679166635,125.89165000916667,1,20
crab_bycatch,2010,49.15836666425,125.89586664833334,1,20
crab_bycatch,2010,49.20109999966667,125.8658833185,1,15
crab_bycatch,2010,48.82513332366667,123.4402166685,1,18
crab_bycatch,2010,48.841933314,123.471483326,1,8
crab_bycatch,2010,48.644333330833334,123.35179999666667,1,30
crab_bycatch,2010,48.632516670166666,123.38708333966666,1,30
crab_bycatch,2010,48.83433335616667,123.42793334333334,1,37
crab_bycatch,2010,48.619483312,123.36571667983333,1,30
crab_bycatch,2010,48.63758335116667,123.34659999216667,1,11
crab_bycatch,2010,50.592200025,126.62360000616667,1,25
crab_bycatch,2010,50.612783304833336,126.55213330583334,1,8
crab_bycatch,2010,50.682616678833334,126.58030001316666,1,25
crab_bycatch,2010,50.69309997566667,126.6293833415,1,25
crab_bycatch,2010,49.289733346333335,123.15494999885,1,11
crab_bycatch,2010,49.3290500005,123.18538333566667,1,11
crab_bycatch,2010,49.334133339,123.21058333716667,1,23
crab_bycatch,2010,49.2934000015,123.16196667353333,1,15
crab_bycatch,2010,49.32344999316667,123.15568332671667,1,25
crab_bycatch,2010,49.308416652666665,123.11291666825,1,20
crab_bycatch,2010,49.304533322666664,123.0627666672,1,19
crab_bycatch,2010,49.29418331783334,123.05198333263333,1,38
crab_bycatch,2010,49.2875,123.10346666971667,1,10
crab_bycatch,2010,49.30126667016667,122.98100001016667,1,34
crab_bycatch,2010,49.2981333415,122.95606664016667,1,40
crab_bycatch,2010,49.294416682,122.93726666766666,1,25
crab_bycatch,2010,49.314116668666664,122.94458332066667,1,40
crab_bycatch,2010,49.329333337166666,122.92773335766667,1,80
crab_bycatch,2010,49.01133333345,123.2087833405,1,84
crab_bycatch,2010,48.7488333385,123.58033332816666,1,56
crab_bycatch,2010,48.755666669166665,123.61833330783334,1,NA
crab_bycatch,2010,48.746583302833336,123.549633344,1,63
crab_bycatch,2010,48.68946666716667,123.53303333916666,1,70
crab_bycatch,2010,48.703200022333334,123.54353332516666,1,40
crab_bycatch,2010,48.71241664883333,123.4878499985,1,65
crab_bycatch,2010,48.717133331333336,123.5540833155,1,46
crab_bycatch,2010,48.728700002,123.51863333383334,1,69
crab_bycatch,2010,48.738483301833334,123.41938333516667,1,40
crab_bycatch,2010,48.75503330233333,123.399116675,1,41
crab_bycatch,2010,48.74723332716667,123.405183347,1,48
crab_bycatch,2010,48.717083358833335,123.46828333533334,1,80
crab_bycatch,2010,48.723583348666665,123.4560500145,1,75
crab_bycatch,2010,48.70151666,123.4471333185,1,46
crab_bycatch,2010,48.698116684,123.4675833385,1,68
crab_bycatch,2010,48.84276669816666,123.46553332016667,1,12
crab_bycatch,2010,48.52875000633333,123.34763333,1,15
crab_bycatch,2010,48.637199974,123.35046666466667,1,22
crab_bycatch,2010,48.36693334583333,123.72141666416667,1,12
crab_bycatch,2010,49.155099995933334,125.905099996,1,12
crab_bycatch,2011,48.835533332833336,123.43859999966666,1,25
crab_bycatch,2011,48.36896667483333,123.71418336233333,1,12
crab_bycatch,2011,49.1988333385,123.961766688,1,15
crab_bycatch,2011,50.71098334,126.6349666595,1,15
crab_bycatch,2011,48.37293332416667,123.6573833465,1,30
crab_bycatch,2011,48.380600007333335,123.67479998266667,1,30
crab_bycatch,2011,49.199883333833334,123.96420001983333,1,15
crab_bycatch,2011,48.6205833435,123.37066666283333,1,20
crab_bycatch,2011,48.58034998583334,123.34680000933334,1,9
crab_bycatch,2011,48.85081666316667,123.485283343,1,10
crab_bycatch,2011,48.839716657,123.4645166715,1,18
crab_bycatch,2011,48.36665000916667,123.722083346,1,10
crab_bycatch,2011,48.36798334116666,123.71608333583333,1,9
crab_bycatch,2011,48.386583328166665,123.66926663716667,1,20
crab_bycatch,2011,48.37239999766667,123.65803330733333,1,20
crab_bycatch,2011,49.17723333033334,123.938566653,1,5
crab_bycatch,2011,49.16313333511667,123.90448335016667,1,25
crab_bycatch,2011,49.203583335833336,123.962100029,1,27
crab_bycatch,2011,49.16541666985,123.89946664166666,1,25
crab_bycatch,2011,50.5911833445,126.62481664016667,1,25
crab_bycatch,2011,50.610283343,126.56605002083333,1,15
crab_bycatch,2011,50.68355000816667,126.607366689,1,20
crab_bycatch,2011,50.70981667833333,126.62983334866666,1,25
crab_bycatch,2011,49.01040000021667,123.225149997,1,100
crab_bycatch,2011,49.0112166663,123.20908333466667,1,82
crab_bycatch,2011,49.013400000333334,123.19844999316666,1,60
crab_bycatch,2011,49.0473333319,123.26955000566667,1,22
crab_bycatch,2011,50.68028335566667,126.57485001883333,1,15
crab_bycatch,2011,50.710099983166664,126.6283500035,1,20
crab_bycatch,2011,50.59235000616667,126.62220001216667,1,25
crab_bycatch,2011,50.61631666816667,126.61638336183333,1,30
crab_bycatch,2011,50.61078332266667,126.56856664016667,1,15
crab_bycatch,2011,50.590016683,126.63509998316667,1,15
crab_bycatch,2011,50.59676666266667,126.61716664633333,1,30
crab_bycatch,2011,48.385249996166664,123.6746500015,1,18
crab_bycatch,2011,48.36641667683333,123.7272333145,1,10
crab_bycatch,2011,48.3744666735,123.707799975,1,12
crab_bycatch,2011,48.36665000916667,123.722083346,1,15
crab_bycatch,2011,48.63831666316667,123.3484999975,1,25
crab_bycatch,2011,48.62048333483333,123.37511666616666,1,12
crab_bycatch,2010,49.16488332748333,123.8996166865,1,30
crab_bycatch,2010,48.36978333783333,123.724966685,1,10
crab_bycatch,2010,49.16696666083333,125.88976669316666,1,25
crab_bycatch,2010,49.172966671,125.89203332266666,1,15
crab_bycatch,2010,48.366200002,123.72748330433333,1,10
crab_bycatch,2010,48.36851666766667,123.71924997966667,1,12
crab_bycatch,2010,48.36598332716667,123.71796665183334,1,12
crab_bycatch,2010,49.194200007166664,125.869449997,1,12
crab_bycatch,2010,49.20041666033333,125.869483312,1,15
crab_bycatch,2010,49.16398332913333,123.8996166865,1,30
crab_bycatch,2010,49.199883333833334,123.96420001983333,1,25
crab_bycatch,2010,50.689783350666666,126.68028335566666,1,15
crab_bycatch,2010,48.82645003,123.427183342,1,25
crab_bycatch,2010,48.64134998316667,123.342416668,1,25
crab_bycatch,2010,48.6337500255,123.34651667283333,1,15
crab_bycatch,2010,48.6231000265,123.36498333616667,1,15
crab_bycatch,2010,48.83801663716667,123.43980000816667,1,25
crab_bycatch,2010,48.83558330533333,123.45971666966666,1,25
crab_bycatch,2010,48.620450019833335,123.37863334016667,1,15
crab_bycatch,2010,50.535250028,128.00678333341668,1,1
crab_bycatch,2010,50.496949990666664,127.83691666916667,1,2
crab_bycatch,2010,50.29916667933333,127.7327500025,1,1
crab_bycatch,2010,50.30611667633333,127.80641663866666,1,0.5
crab_bycatch,2010,50.3060500145,127.8096333185,1,0
crab_bycatch,2010,50.0200999995,127.1057499965,1,0.5
crab_bycatch,2010,50.02285000085,127.10061666965,1,0.5
crab_bycatch,2010,49.799150021833334,126.822050031,1,-0.5
crab_bycatch,2010,49.959416643833336,126.90788332616667,1,-1
crab_bycatch,2010,49.920033327666665,126.65174999233334,1,2
crab_bycatch,2010,49.917166646333335,126.651150004,1,1
crab_bycatch,2010,49.721133359333336,126.648116684,1,-0.5
crab_bycatch,2010,49.723450025,126.64771664933333,1,0
crab_bycatch,2010,49.733166694666664,126.64436664583333,1,-1.5
crab_bycatch,2010,49.689283307333334,126.602516683,1,0
crab_bycatch,2010,49.6925833385,126.637166659,1,2
crab_bycatch,2010,49.695900027,126.63421669,1,-1
crab_bycatch,2010,49.714316686,126.64388332366667,1,-0.5
crab_bycatch,2010,49.469016679166664,126.24658333466667,1,0
crab_bycatch,2010,49.398783334166666,126.18201665883333,1,0
crab_bycatch,2010,49.397966671,126.17965000466667,1,1
crab_bycatch,2010,49.29416666033333,125.97988332116667,1,2
crab_bycatch,2010,49.2050500075,123.94475002283333,1,35
crab_bycatch,2010,49.01461666623333,123.21371666583333,1,80
crab_bycatch,2010,49.16461666425,123.89863332116667,1,25
crab_bycatch,2010,48.637950007166666,123.34715000783333,1,18
crab_bycatch,2010,48.62638333633333,123.360800012,1,40
crab_bycatch,2010,48.62191664383333,123.36666666666666,1,22
crab_bycatch,2010,48.621083323166665,123.37088333766667,1,15
crab_bycatch,2010,48.61891663866667,123.357400004,1,15
crab_bycatch,2010,48.832316653,123.44123334883334,1,22
crab_bycatch,2010,48.81778335566667,123.40376666383334,1,40
crab_bycatch,2010,48.83656667066667,123.43339999516667,1,25
crab_bycatch,2010,50.591599973,126.61089998883334,1,30
crab_bycatch,2013,50.612966664666665,126.58324998216666,1,15
crab_bycatch,2013,50.588516680333335,126.581949997,1,17
crab_bycatch,2013,49.20560000733333,125.88186664583333,1,16
crab_bycatch,2013,49.21854999866667,125.84428335833333,1,15
crab_bycatch,2013,49.20161666866667,125.86368331916667,1,12
crab_bycatch,2013,49.15658334096667,125.8988333385,1,15
crab_bycatch,2013,49.20465000466667,125.8690666835,1,12
crab_bycatch,2013,48.839650027,123.46714998883333,1,10
crab_bycatch,2013,48.620933342,123.37488333383334,1,30
crab_bycatch,2013,50.681100018833334,126.57329998016667,1,6.099999905
crab_bycatch,2013,50.681100018833334,126.573149999,1,6.099999905
crab_bycatch,2013,50.567316691,126.44961665466667,1,NA
crab_bycatch,2014,48.366849994666666,123.7224333445,1,13
crab_bycatch,2014,50.61118335716667,126.5945166905,1,13
crab_bycatch,2014,49.14198333421667,125.87989997866667,1,15
crab_bycatch,2014,49.12808333238333,125.83270003,1,14
crab_bycatch,2014,48.838850021333336,123.42916666666666,1,37
crab_bycatch,2014,48.8635833105,123.43673334116667,1,30
crab_bycatch,2014,48.366516653666665,123.71745001483333,1,14
crab_bycatch,2014,48.639816665666665,123.37893333433334,1,30
crab_bycatch,2014,50.73188330333333,126.5507499695,1,35
crab_bycatch,2014,50.7536500295,126.62776667283333,1,20
crab_bycatch,2014,48.645633316,123.34773333866667,1,20
crab_bycatch,2014,48.622883351666665,123.36486667,1,20
crab_bycatch,2014,48.37133334483333,123.6551166535,1,17
crab_bycatch,2014,48.6231666565,123.374816672,1,20
crab_bycatch,2014,48.56713333133333,123.34369999566667,1,10
crab_bycatch,2014,49.15728333791667,125.9003499985,1,13
crab_bycatch,2014,49.158816671366665,125.89545001983333,1,25
crab_bycatch,2014,49.189350001,125.88768335983333,1,20
crab_bycatch,2014,49.127783330283336,125.82991663616667,1,10
crab_bycatch,2014,49.157983334866664,125.89386666616667,1,25
crab_bycatch,2014,50.611100006166666,126.56338335666666,1,14
crab_bycatch,2014,50.613916651333334,126.58488330833333,1,20
crab_bycatch,2012,48.634616661,123.34413334533333,1,25
crab_bycatch,2012,48.6217333475,123.361833318,1,22
crab_bycatch,2012,49.1839333375,125.88401667283334,1,11
crab_bycatch,2012,49.21073333416667,125.87516663866667,1,13
crab_bycatch,2012,49.142283328366666,125.87849998466666,1,14
crab_bycatch,2012,49.15535000165,125.91550000516666,1,12
crab_bycatch,2012,49.15836666425,125.895966657,1,23
crab_bycatch,2012,49.1989500045,125.86756668083333,1,13
crab_bycatch,2012,50.613400014166665,126.584550031,1,18
crab_bycatch,2012,50.6132666905,126.58876667016666,1,18
crab_bycatch,2012,50.59031664533333,126.63246669766667,1,24
crab_bycatch,2012,50.68508332566667,126.58146667483334,1,25
crab_bycatch,2012,49.2008666675,123.96424999233334,1,25
crab_bycatch,2012,49.167383337,123.89658330283333,1,30
crab_bycatch,2012,49.15553332965,125.91511669166667,1,23
crab_bycatch,2012,49.15799999236667,125.8959166845,1,23
crab_bycatch,2012,54.18628333416667,130.33521668116666,1,10
crab_bycatch,2012,54.143516667683336,130.2854500135,1,18
crab_bycatch,2012,53.9808666865,130.15245000521668,1,20
crab_bycatch,2012,54.176399993833336,130.319716676,1,10
crab_bycatch,2012,50.610649999,126.57438335416667,1,12
crab_bycatch,2012,48.384549999166666,123.67118333183333,1,20
crab_bycatch,2012,48.3814166705,123.6613666535,1,25
crab_bycatch,2012,48.384433333,123.66886666616666,1,15
crab_bycatch,2012,48.3694333395,123.71391665133334,1,15
crab_bycatch,2012,48.84880002333333,123.488983345,1,10
crab_bycatch,2012,48.84046669,123.46766665783333,1,12
crab_bycatch,2012,48.635116640666666,123.37124999366667,1,37
crab_bycatch,2012,48.621966679833335,123.3650666555,1,25
crab_bycatch,2012,49.194266669,125.866233317,1,16
crab_bycatch,2012,49.21363333066667,125.84459997816667,1,16
crab_bycatch,2012,49.21098334,125.87561664583333,1,13
crab_bycatch,2012,49.214249992333336,125.84348335266667,1,16
crab_bycatch,2012,48.38233334216667,123.677183342,1,26
crab_bycatch,2012,48.3672499975,123.71386667883333,1,15
crab_bycatch,2012,49.16658333143333,123.89476668033333,1,18
crab_bycatch,2012,49.204116662333334,123.965800031,1,30
crab_bycatch,2012,48.6228000005,123.3817833265,1,30
crab_bycatch,2012,48.62913335166667,123.3777166685,1,30
crab_bycatch,2012,48.369500001333336,123.72508335116666,1,10
crab_bycatch,2012,48.367300001833335,123.71846669516667,1,8
crab_bycatch,2012,49.2037166595,123.96598332716667,1,25
crab_bycatch,2012,49.16715000466667,123.8981333415,1,30
crab_bycatch,2012,48.38299999233333,123.68503335316667,1,2.5
crab_bycatch,2012,48.37709999083334,123.70639998116667,1,-0.5
crab_bycatch,2012,48.361766656166665,123.7051666895,1,0.5
crab_bycatch,2012,48.369733333666666,123.71546669,1,5
crab_bycatch,2012,50.6052000045,127.65723330183333,1,-0.699999988
crab_bycatch,2012,50.614983304333336,127.8635833105,1,-0.5
crab_bycatch,2012,50.59210001633333,127.427216657,1,5.199999809
crab_bycatch,2012,50.594583320666665,127.42540000283333,1,-0.400000006
crab_bycatch,2012,50.530233319666664,128.0175999999,1,-0.100000001
crab_bycatch,2012,50.484250005166665,127.6088499705,1,1.399999976
crab_bycatch,2012,50.484433333,127.60666669216667,1,4
crab_bycatch,2012,48.837000020333335,123.45821666716667,1,12
crab_bycatch,2012,49.27961667383333,123.188683335,1,12
