source,year,lat,lon,num_visits,mean_count,median_count,presence
REEF,2006,48.7315,-123.20216666666667,1,0,0,0
REEF,2015,48.7315,-123.20216666666667,1,0,0,0
REEF,2019,48.73513333333333,-123.37885,1,0,0,0
REEF,2002,48.74333333333333,-123.56833333333333,1,2,2,1
REEF,2003,48.74333333333333,-123.56833333333333,1,11,11,1
REEF,2006,48.748416666666664,-123.55123333333333,1,0,0,0
REEF,2011,48.748416666666664,-123.55123333333333,1,0,0,0
REEF,2012,48.748416666666664,-123.55123333333333,1,11,11,1
REEF,2014,48.748416666666664,-123.55123333333333,1,0,0,0
REEF,2016,48.748416666666664,-123.55123333333333,2,0,0,0
REEF,2017,48.748416666666664,-123.55123333333333,2,0,0,0
REEF,2018,48.748416666666664,-123.55123333333333,2,0,0,0
REEF,2019,48.748416666666664,-123.55123333333333,1,0,0,0
REEF,2016,48.74888333333333,-123.27111666666667,1,0,0,0
REEF,2017,48.74888333333333,-123.27111666666667,1,0,0,0
REEF,2009,48.75066666666667,-123.4013,1,0,0,0
REEF,2009,48.762116666666664,-123.3766,1,1,1,1
REEF,2004,48.76906666666667,-123.56395,1,11,11,1
REEF,2005,48.76906666666667,-123.56395,1,2,2,1
REEF,2010,48.76906666666667,-123.56395,1,0,0,0
REEF,2013,48.76906666666667,-123.56395,1,2,2,1
REEF,2014,48.76906666666667,-123.56395,1,0,0,0
REEF,2005,48.77283333333333,-123.57315,2,0,0,0
REEF,2006,48.77283333333333,-123.57315,1,0,0,0
REEF,2007,48.77283333333333,-123.57315,1,0,0,0
REEF,2008,48.77283333333333,-123.57315,3,3.6666666666666665,0,1
REEF,2013,48.77283333333333,-123.57315,1,11,11,1
REEF,2014,48.77283333333333,-123.57315,1,0,0,0
REEF,2015,48.77283333333333,-123.57315,2,0,0,0
REEF,2016,48.77283333333333,-123.57315,3,0,0,0
REEF,2017,48.77283333333333,-123.57315,3,0,0,0
REEF,2018,48.77283333333333,-123.57315,2,0,0,0
REEF,2019,48.77283333333333,-123.57315,1,0,0,0
REEF,2012,48.77408333333333,-123.3663,1,11,11,1
REEF,2006,48.78333333333333,-123.54855,1,0,0,0
REEF,2001,48.78411666666667,-123.54863333333333,1,11,11,1
REEF,2006,48.78411666666667,-123.54863333333333,1,0,0,0
REEF,2007,48.78411666666667,-123.54863333333333,1,0,0,0
REEF,2008,48.78411666666667,-123.54863333333333,2,0,0,0
REEF,2009,48.78411666666667,-123.54863333333333,1,0,0,0
REEF,2010,48.78411666666667,-123.54863333333333,1,0,0,0
REEF,2011,48.78411666666667,-123.54863333333333,1,0,0,0
REEF,2012,48.78411666666667,-123.54863333333333,4,6,6.5,1
REEF,2013,48.78411666666667,-123.54863333333333,4,11,11,1
REEF,2014,48.78411666666667,-123.54863333333333,4,0,0,0
REEF,2015,48.78411666666667,-123.54863333333333,1,0,0,0
REEF,2016,48.78411666666667,-123.54863333333333,3,0.6666666666666666,1,1
REEF,2017,48.78411666666667,-123.54863333333333,2,0,0,0
REEF,2019,48.78411666666667,-123.54863333333333,4,0,0,0
REEF,2004,48.78808333333333,-123.55328333333334,1,11,11,1
REEF,2009,48.78808333333333,-123.55328333333334,1,11,11,1
REEF,2011,48.78808333333333,-123.55328333333334,1,0,0,0
REEF,2012,48.78808333333333,-123.55328333333334,2,11,11,1
REEF,2016,48.78808333333333,-123.55328333333334,2,0,0,0
REEF,2020,48.78808333333333,-123.55328333333334,1,0,0,0
REEF,2001,48.789183333333334,-123.56493333333333,1,2,2,1
REEF,2007,48.789183333333334,-123.56493333333333,3,3.6666666666666665,0,1
REEF,2008,48.789183333333334,-123.56493333333333,2,5.5,5.5,1
REEF,2009,48.789183333333334,-123.56493333333333,2,0,0,0
REEF,2010,48.789183333333334,-123.56493333333333,2,0,0,0
REEF,2011,48.789183333333334,-123.56493333333333,1,0,0,0
REEF,2012,48.789183333333334,-123.56493333333333,11,10,11,1
REEF,2013,48.789183333333334,-123.56493333333333,8,9.875,11,1
REEF,2014,48.789183333333334,-123.56493333333333,6,0,0,0
REEF,2015,48.789183333333334,-123.56493333333333,2,0,0,0
REEF,2016,48.789183333333334,-123.56493333333333,2,0,0,0
REEF,2017,48.789183333333334,-123.56493333333333,3,0.3333333333333333,0,1
REEF,2018,48.789183333333334,-123.56493333333333,2,0,0,0
REEF,2019,48.789183333333334,-123.56493333333333,2,0,0,0
REEF,2001,48.79188333333333,-123.56441666666667,1,0,0,0
REEF,2005,48.79188333333333,-123.56441666666667,1,0,0,0
REEF,2006,48.79188333333333,-123.56441666666667,2,0,0,0
REEF,2011,48.79188333333333,-123.56441666666667,3,0,0,0
REEF,2012,48.79188333333333,-123.56441666666667,2,0,0,0
REEF,2018,48.79188333333333,-123.56441666666667,7,0,0,0
REEF,2019,48.79188333333333,-123.56441666666667,8,0,0,0
REEF,2004,48.79333333333334,-123.08333333333333,1,0,0,0
REEF,2009,48.79333333333334,-123.08333333333333,1,0,0,0
REEF,2001,48.7935,-123.564,1,0,0,0
REEF,2006,48.7935,-123.564,2,1,1,1
REEF,2009,48.7935,-123.564,1,11,11,1
REEF,2010,48.7935,-123.564,1,0,0,0
REEF,2013,48.7935,-123.564,1,2,2,1
REEF,2014,48.7935,-123.564,1,0,0,0
REEF,2017,48.7935,-123.564,1,0,0,0
REEF,2018,48.7935,-123.564,2,0,0,0
REEF,2020,48.7935,-123.564,4,0,0,0
REEF,2021,48.7935,-123.564,1,0,0,0
REEF,2005,48.7945,-123.56266666666667,1,0,0,0
REEF,2006,48.7945,-123.56266666666667,1,11,11,1
REEF,2014,48.79985,-123.38451666666667,1,11,11,1
REEF,2005,48.80696666666667,-123.58915,1,0,0,0
REEF,2013,48.80696666666667,-123.58915,1,11,11,1
REEF,2015,48.80696666666667,-123.58915,1,0,0,0
REEF,2016,48.80696666666667,-123.58915,1,1,1,1
REEF,2019,48.80696666666667,-123.58915,1,0,0,0
REEF,2005,48.8083,-125.28175,1,0,0,0
REEF,2018,48.8083,-125.28175,1,0,0,0
REEF,2017,48.81243333333333,-125.2968,1,0,0,0
REEF,2005,48.81388333333334,-125.2944,1,0,0,0
REEF,2017,48.81388333333334,-125.2944,1,0,0,0
REEF,2005,48.814166666666665,-125.18016666666666,1,0,0,0
REEF,2016,48.814166666666665,-125.18016666666666,1,2,2,1
REEF,2017,48.814166666666665,-125.18016666666666,1,0,0,0
REEF,2001,48.81666666666667,-123.60066666666667,5,2.2,0,1
REEF,2002,48.81666666666667,-123.60066666666667,3,4.333333333333333,2,1
REEF,2003,48.81666666666667,-123.60066666666667,5,2.2,0,1
REEF,2004,48.81666666666667,-123.60066666666667,5,7.4,11,1
REEF,2005,48.81666666666667,-123.60066666666667,3,0,0,0
REEF,2006,48.81666666666667,-123.60066666666667,4,2.75,0,1
REEF,2007,48.81666666666667,-123.60066666666667,3,8,11,1
REEF,2008,48.81666666666667,-123.60066666666667,5,3,2,1
REEF,2009,48.81666666666667,-123.60066666666667,5,2.4,0,1
REEF,2010,48.81666666666667,-123.60066666666667,5,0,0,0
REEF,2011,48.81666666666667,-123.60066666666667,8,0,0,0
REEF,2012,48.81666666666667,-123.60066666666667,15,5.666666666666667,2,1
REEF,2013,48.81666666666667,-123.60066666666667,3,8,11,1
REEF,2014,48.81666666666667,-123.60066666666667,2,1,1,1
REEF,2015,48.81666666666667,-123.60066666666667,7,1.1428571428571428,2,1
REEF,2016,48.81666666666667,-123.60066666666667,5,0.4,0,1
REEF,2017,48.81666666666667,-123.60066666666667,12,0.25,0,1
REEF,2018,48.81666666666667,-123.60066666666667,5,0,0,0
REEF,2019,48.81666666666667,-123.60066666666667,6,0,0,0
REEF,2020,48.81666666666667,-123.60066666666667,7,0,0,0
REEF,2021,48.81666666666667,-123.60066666666667,3,0,0,0
REEF,2000,48.81901666666667,-125.209,1,11,11,1
REEF,2002,48.81901666666667,-125.209,1,11,11,1
REEF,2005,48.81901666666667,-125.209,1,0,0,0
REEF,2006,48.81901666666667,-125.209,1,2,2,1
REEF,2007,48.81901666666667,-125.209,1,2,2,1
REEF,2017,48.81901666666667,-125.209,1,0,0,0
REEF,2006,48.82176666666667,-123.58578333333334,1,0,0,0
REEF,2012,48.82176666666667,-123.58578333333334,1,2,2,1
REEF,2013,48.82176666666667,-123.58578333333334,1,2,2,1
REEF,2020,48.82228333333333,-123.59496666666666,1,1,1,1
REEF,2019,48.82716666666666,-125.2115,1,0,0,0
REEF,2005,48.8335,-125.13683333333333,2,6.5,6.5,1
REEF,2006,48.8335,-125.13683333333333,1,11,11,1
REEF,2006,48.8345,-125.13466666666666,1,2,2,1
REEF,2010,48.8345,-125.13466666666666,2,11,11,1
REEF,2018,48.8345,-125.13466666666666,1,0,0,0
REEF,2003,48.834666666666664,-125.15133333333333,1,11,11,1
REEF,2005,48.834666666666664,-125.15133333333333,1,2,2,1
REEF,2003,48.839166666666664,-123.14,1,11,11,1
REEF,2004,48.839166666666664,-123.14,1,11,11,1
REEF,2007,48.839166666666664,-123.14,1,11,11,1
REEF,2019,48.8418,-125.20825,1,0,0,0
REEF,2004,48.84316666666667,-125.13116666666667,3,8,11,1
REEF,2007,48.84316666666667,-125.13116666666667,5,7,11,1
REEF,2010,48.84316666666667,-125.13116666666667,1,2,2,1
REEF,2005,48.84616666666667,-125.286,1,0,0,0
REEF,2020,48.8463,-125.2091,1,0,0,0
REEF,2005,48.846666666666664,-125.16083333333333,1,2,2,1
REEF,2007,48.846666666666664,-125.16083333333333,3,11,11,1
REEF,2010,48.846666666666664,-125.16083333333333,1,11,11,1
REEF,2020,48.846666666666664,-125.16083333333333,1,0,0,0
REEF,2017,48.84696666666667,-123.57171666666666,1,1,1,1
REEF,2004,48.847166666666666,-125.12583333333333,1,11,11,1
REEF,2010,48.847166666666666,-125.12583333333333,1,11,11,1
REEF,2019,48.848083333333335,-125.163,1,0,0,0
REEF,2007,48.84826666666667,-123.59228333333333,1,11,11,1
REEF,2009,48.84826666666667,-123.59228333333333,1,0,0,0
REEF,2011,48.84826666666667,-123.59228333333333,2,1.5,1.5,1
REEF,2012,48.84826666666667,-123.59228333333333,2,11,11,1
REEF,2015,48.84826666666667,-123.59228333333333,2,1.5,1.5,1
REEF,2016,48.84826666666667,-123.59228333333333,2,0.5,0.5,1
REEF,2017,48.84826666666667,-123.59228333333333,1,1,1,1
REEF,2018,48.84826666666667,-123.59228333333333,1,1,1,1
REEF,2016,48.85216666666667,-125.30366666666667,1,2,2,1
REEF,2010,48.85466666666667,-125.12033333333333,1,11,11,1
REEF,2004,48.85593333333333,-125.18288333333334,4,11,11,1
REEF,2005,48.85593333333333,-125.18288333333334,1,11,11,1
REEF,2006,48.85593333333333,-125.18288333333334,1,2,2,1
REEF,2007,48.85593333333333,-125.18288333333334,7,6.857142857142857,11,1
REEF,2008,48.85593333333333,-125.18288333333334,2,1,1,1
REEF,2009,48.85593333333333,-125.18288333333334,2,1,1,1
REEF,2011,48.85593333333333,-125.18288333333334,1,2,2,1
REEF,2014,48.85593333333333,-125.18288333333334,1,2,2,1
REEF,2016,48.85593333333333,-125.18288333333334,3,0,0,0
REEF,2017,48.85593333333333,-125.18288333333334,1,0,0,0
REEF,2018,48.85593333333333,-125.18288333333334,3,0,0,0
REEF,2019,48.85593333333333,-125.18288333333334,1,0,0,0
REEF,2020,48.85593333333333,-125.18288333333334,1,0,0,0
REEF,2004,48.8587,-123.35338333333333,2,0,0,0
REEF,2014,48.8587,-123.35338333333333,1,1,1,1
REEF,2010,48.85881666666667,-125.18923333333333,1,11,11,1
REEF,2016,48.859,-125.31166666666667,2,0,0,0
REEF,2020,48.859,-125.31166666666667,1,0,0,0
REEF,2011,48.86055,-125.35805,1,0,0,0
REEF,2004,48.86116666666667,-123.32916666666667,1,2,2,1
REEF,2007,48.86116666666667,-123.32916666666667,1,11,11,1
REEF,2012,48.86116666666667,-123.32916666666667,1,11,11,1
REEF,2014,48.86116666666667,-123.32916666666667,1,0,0,0
REEF,2017,48.86116666666667,-123.32916666666667,1,0,0,0
REEF,2007,48.8625,-125.17693333333334,1,2,2,1
REEF,2007,48.86333333333333,-125.33166666666666,1,11,11,1
REEF,2007,48.87705,-125.16715,1,2,2,1
REEF,2010,48.87705,-125.16715,1,2,2,1
REEF,2015,48.87705,-125.16715,1,1,1,1
REEF,2020,48.87705,-125.16715,1,0,0,0
REEF,2007,48.88,-125.31366666666666,1,2,2,1
REEF,2006,48.88001666666667,-123.57366666666667,2,1,1,1
REEF,2007,48.88001666666667,-123.57366666666667,2,1,1,1
REEF,2008,48.88001666666667,-123.57366666666667,2,5.5,5.5,1
REEF,2009,48.88001666666667,-123.57366666666667,3,0.3333333333333333,0,1
REEF,2011,48.88001666666667,-123.57366666666667,2,5.5,5.5,1
REEF,2015,48.88001666666667,-123.57366666666667,2,1,1,1
REEF,2016,48.88001666666667,-123.57366666666667,4,0.5,0.5,1
REEF,2017,48.88001666666667,-123.57366666666667,4,1,1,1
REEF,2018,48.88001666666667,-123.57366666666667,2,1,1,1
REEF,2019,48.88001666666667,-123.57366666666667,2,0,0,0
REEF,2018,48.88265,-125.123,1,0,0,0
REEF,2013,48.88313333333333,-125.2843,1,2,2,1
REEF,2006,48.8845,-125.0795,1,0,0,0
REEF,2008,48.8845,-125.0795,2,0,0,0
REEF,2016,48.8845,-125.0795,2,0,0,0
REEF,2017,48.8845,-125.0795,2,0,0,0
REEF,2018,48.8845,-125.0795,2,0,0,0
REEF,2019,48.8845,-125.0795,1,0,0,0
REEF,2009,48.88811666666667,-123.58321666666667,1,0,0,0
REEF,2010,48.88811666666667,-123.58321666666667,1,0,0,0
REEF,2014,48.88811666666667,-123.58321666666667,2,0,0,0
REEF,2017,48.88855,-123.31101666666666,1,2,2,1
REEF,2018,48.89091666666667,-125.11141666666667,2,0,0,0
REEF,2020,48.89091666666667,-125.11141666666667,1,0,0,0
REEF,2010,48.89536666666667,-125.1176,1,0,0,0
REEF,2003,48.897,-123.3375,1,2,2,1
REEF,2018,48.89768333333333,-123.5926,1,1,1,1
REEF,2016,48.8994,-125.0555,1,1,1,1
REEF,2007,48.8998,-125.27735,1,11,11,1
REEF,2005,48.90015,-125.13965,1,0,0,0
REEF,2017,48.90015,-125.13965,1,0,0,0
REEF,2019,48.90015,-125.13965,1,0,0,0
REEF,2020,48.90015,-125.13965,2,0,0,0
REEF,2006,48.9004,-125.0337,1,101,101,1
REEF,2005,48.90336666666666,-125.12983333333334,1,0,0,0
REEF,2005,48.905166666666666,-125.3333,1,0,0,0
REEF,2016,48.905166666666666,-125.3333,1,0,0,0
REEF,2007,48.906666666666666,-125.3385,1,2,2,1
REEF,2002,48.90683333333333,-125.17266666666667,1,1,1,1
REEF,2003,48.90683333333333,-125.17266666666667,1,2,2,1
REEF,2005,48.90683333333333,-125.17266666666667,6,1,1,1
REEF,2006,48.90683333333333,-125.17266666666667,2,1,1,1
REEF,2007,48.90683333333333,-125.17266666666667,4,3.25,1,1
REEF,2008,48.90683333333333,-125.17266666666667,6,0,0,0
REEF,2009,48.90683333333333,-125.17266666666667,3,1.3333333333333333,2,1
REEF,2010,48.90683333333333,-125.17266666666667,7,2.4285714285714284,2,1
REEF,2011,48.90683333333333,-125.17266666666667,1,0,0,0
REEF,2012,48.90683333333333,-125.17266666666667,3,4.333333333333333,2,1
REEF,2013,48.90683333333333,-125.17266666666667,3,0.6666666666666666,0,1
REEF,2014,48.90683333333333,-125.17266666666667,1,2,2,1
REEF,2015,48.90683333333333,-125.17266666666667,2,0,0,0
REEF,2016,48.90683333333333,-125.17266666666667,2,0,0,0
REEF,2017,48.90683333333333,-125.17266666666667,3,0,0,0
REEF,2018,48.90683333333333,-125.17266666666667,3,0,0,0
REEF,2019,48.90683333333333,-125.17266666666667,1,0,0,0
REEF,2020,48.90683333333333,-125.17266666666667,2,0,0,0
REEF,2011,48.907,-123.45891666666667,1,2,2,1
REEF,2012,48.90833333333333,-123.65666666666667,1,0,0,0
REEF,2014,48.90833333333333,-123.65666666666667,1,0,0,0
REEF,2015,48.90833333333333,-123.65666666666667,1,2,2,1
REEF,2020,48.90833333333333,-123.65666666666667,1,0,0,0
REEF,2018,48.90976666666667,-125.12598333333334,1,0,0,0
REEF,2005,48.91525,-123.6282,1,2,2,1
REEF,2006,48.91525,-123.6282,2,2,2,1
REEF,2007,48.91525,-123.6282,2,0,0,0
REEF,2008,48.91525,-123.6282,3,3.6666666666666665,0,1
REEF,2009,48.91525,-123.6282,1,0,0,0
REEF,2011,48.91525,-123.6282,2,11,11,1
REEF,2012,48.91525,-123.6282,1,11,11,1
REEF,2013,48.91525,-123.6282,2,11,11,1
REEF,2014,48.91525,-123.6282,5,0.4,0,1
REEF,2015,48.91525,-123.6282,3,0.3333333333333333,0,1
REEF,2016,48.91525,-123.6282,3,0,0,0
REEF,2017,48.91525,-123.6282,1,1,1,1
REEF,2018,48.91525,-123.6282,1,0,0,0
REEF,2019,48.91525,-123.6282,1,0,0,0
REEF,2021,48.91525,-123.6282,1,0,0,0
REEF,2006,48.91558333333333,-125.2375,1,0,0,0
REEF,2009,48.91915,-125.05728333333333,1,0,0,0
REEF,2017,48.91915,-125.05728333333333,1,0,0,0
REEF,2018,48.91915,-125.05728333333333,1,0,0,0
REEF,2010,48.91988333333333,-125.1391,1,2,2,1
REEF,2018,48.91988333333333,-125.1391,1,0,0,0
REEF,2006,48.92175,-123.6265,1,0,0,0
REEF,2014,48.92175,-123.6265,1,0,0,0
REEF,2006,48.92288333333333,-123.62791666666666,1,2,2,1
REEF,2012,48.92288333333333,-123.62791666666666,1,0,0,0
REEF,2014,48.92288333333333,-123.62791666666666,1,2,2,1
REEF,2020,48.92288333333333,-123.62791666666666,1,2,2,1
REEF,2001,48.927216666666666,-123.69861666666667,1,0,0,0
REEF,2004,48.927216666666666,-123.69861666666667,1,1,1,1
REEF,2005,48.927216666666666,-123.69861666666667,1,11,11,1
REEF,2012,48.927216666666666,-123.69861666666667,2,11,11,1
REEF,2014,48.927216666666666,-123.69861666666667,2,0,0,0
REEF,2015,48.927216666666666,-123.69861666666667,1,0,0,0
REEF,2016,48.927216666666666,-123.69861666666667,1,1,1,1
REEF,2002,48.928333333333335,-125.51583333333333,2,6.5,6.5,1
REEF,2007,48.928333333333335,-125.51583333333333,1,11,11,1
REEF,2010,48.928333333333335,-125.51583333333333,2,6.5,6.5,1
REEF,2019,48.928333333333335,-125.51583333333333,1,0,0,0
REEF,2001,48.9285,-123.7148,3,0,0,0
REEF,2002,48.9285,-123.7148,5,0,0,0
REEF,2003,48.9285,-123.7148,4,0,0,0
REEF,2004,48.9285,-123.7148,2,0,0,0
REEF,2005,48.9285,-123.7148,3,0,0,0
REEF,2006,48.9285,-123.7148,1,2,2,1
REEF,2008,48.9285,-123.7148,6,0.5,0,1
REEF,2011,48.9285,-123.7148,1,0,0,0
REEF,2012,48.9285,-123.7148,1,0,0,0
REEF,2016,48.9285,-123.7148,1,0,0,0
REEF,2017,48.9285,-123.7148,10,0.3,0,1
REEF,2018,48.9285,-123.7148,3,0,0,0
REEF,2019,48.9285,-123.7148,13,0.23076923076923078,0,1
REEF,2020,48.9285,-123.7148,10,0,0,0
REEF,2021,48.9285,-123.7148,4,0,0,0
REEF,2001,48.92913333333333,-123.70496666666666,1,0,0,0
REEF,2002,48.92913333333333,-123.70496666666666,1,1,1,1
REEF,2006,48.92913333333333,-123.70496666666666,1,2,2,1
REEF,2007,48.92913333333333,-123.70496666666666,1,0,0,0
REEF,2008,48.92913333333333,-123.70496666666666,1,11,11,1
REEF,2009,48.92913333333333,-123.70496666666666,1,2,2,1
REEF,2010,48.92913333333333,-123.70496666666666,1,0,0,0
REEF,2011,48.92913333333333,-123.70496666666666,4,0.25,0,1
REEF,2013,48.92913333333333,-123.70496666666666,3,11,11,1
REEF,2014,48.92913333333333,-123.70496666666666,4,0,0,0
REEF,2015,48.92913333333333,-123.70496666666666,4,0.5,0,1
REEF,2016,48.92913333333333,-123.70496666666666,1,1,1,1
REEF,2017,48.92913333333333,-123.70496666666666,2,2,2,1
REEF,2002,48.92916666666667,-123.47566666666667,1,1,1,1
REEF,2020,48.930283333333335,-125.12583333333333,1,0,0,0
REEF,2002,48.93066666666667,-125.12566666666666,1,2,2,1
REEF,2003,48.93066666666667,-125.12566666666666,1,2,2,1
REEF,2005,48.93066666666667,-125.12566666666666,2,5.5,5.5,1
REEF,2007,48.93066666666667,-125.12566666666666,2,0,0,0
REEF,2008,48.93066666666667,-125.12566666666666,5,0,0,0
REEF,2009,48.93066666666667,-125.12566666666666,5,0,0,0
REEF,2010,48.93066666666667,-125.12566666666666,1,2,2,1
REEF,2012,48.93066666666667,-125.12566666666666,2,2,2,1
REEF,2013,48.93066666666667,-125.12566666666666,2,1,1,1
REEF,2015,48.93066666666667,-125.12566666666666,1,0,0,0
REEF,2005,48.93533333333333,-125.09016666666666,1,2,2,1
REEF,2005,48.9375,-125.11966666666666,5,5,2,1
REEF,2006,48.9375,-125.11966666666666,3,5,2,1
REEF,2007,48.9375,-125.11966666666666,1,2,2,1
REEF,2008,48.9375,-125.11966666666666,3,0.6666666666666666,0,1
REEF,2012,48.9375,-125.11966666666666,2,2,2,1
REEF,2002,48.939166666666665,-125.219,1,0,0,0
REEF,2003,48.939166666666665,-125.219,1,11,11,1
REEF,2004,48.939166666666665,-125.219,2,1,1,1
REEF,2005,48.939166666666665,-125.219,2,1,1,1
REEF,2006,48.939166666666665,-125.219,4,2,2,1
REEF,2007,48.939166666666665,-125.219,1,0,0,0
REEF,2008,48.939166666666665,-125.219,2,0,0,0
REEF,2009,48.939166666666665,-125.219,2,1,1,1
REEF,2010,48.939166666666665,-125.219,5,4.8,2,1
REEF,2015,48.939166666666665,-125.219,2,0,0,0
REEF,2016,48.939166666666665,-125.219,1,2,2,1
REEF,2017,48.939166666666665,-125.219,1,1,1,1
REEF,2018,48.939166666666665,-125.219,1,0,0,0
REEF,2007,48.93933333333333,-125.27266666666667,1,1,1,1
REEF,2003,48.94023333333333,-123.6619,1,11,11,1
REEF,2010,48.94023333333333,-123.6619,1,0,0,0
REEF,2011,48.94023333333333,-123.6619,1,0,0,0
REEF,2012,48.94023333333333,-123.6619,1,11,11,1
REEF,2015,48.94023333333333,-123.6619,1,0,0,0
REEF,2016,48.94023333333333,-123.6619,1,1,1,1
REEF,2018,48.94023333333333,-123.6619,1,0,0,0
REEF,2017,48.9403,-123.50598333333333,3,0.6666666666666666,0,1
REEF,2018,48.9403,-123.50598333333333,1,1,1,1
REEF,2003,48.940333333333335,-125.11016666666667,1,2,2,1
REEF,2010,48.940333333333335,-125.11016666666667,3,2,2,1
REEF,2002,48.941,-123.7184,1,2,2,1
REEF,2007,48.941,-123.7184,1,2,2,1
REEF,2009,48.941,-123.7184,1,0,0,0
REEF,2011,48.941,-123.7184,2,0,0,0
REEF,2013,48.941,-123.7184,1,11,11,1
REEF,2014,48.941,-123.7184,1,0,0,0
REEF,2015,48.941,-123.7184,1,2,2,1
REEF,2016,48.941,-123.7184,2,0,0,0
REEF,2018,48.941,-123.7184,2,0,0,0
REEF,2021,48.941,-123.7184,2,1,1,1
REEF,2004,48.941,-123.718,1,0,0,0
REEF,2005,48.941,-123.718,1,0,0,0
REEF,2007,48.941,-123.718,1,11,11,1
REEF,2008,48.941,-123.718,2,1,1,1
REEF,2010,48.941,-123.718,1,0,0,0
REEF,2011,48.941,-123.718,1,2,2,1
REEF,2012,48.941,-123.718,3,3.6666666666666665,0,1
REEF,2013,48.941,-123.718,2,11,11,1
REEF,2014,48.941,-123.718,1,0,0,0
REEF,2015,48.941,-123.718,2,0,0,0
REEF,2016,48.941,-123.718,1,1,1,1
REEF,2017,48.941,-123.718,1,0,0,0
REEF,2018,48.941,-123.718,5,0.4,0,1
REEF,2019,48.941,-123.718,4,0,0,0
REEF,2005,48.94316666666667,-125.04183333333333,1,2,2,1
REEF,2008,48.94316666666667,-125.04183333333333,2,0,0,0
REEF,2007,48.943583333333336,-123.66695,1,2,2,1
REEF,2009,48.943583333333336,-123.66695,1,1,1,1
REEF,2010,48.943583333333336,-123.66695,1,0,0,0
REEF,2011,48.943583333333336,-123.66695,1,0,0,0
REEF,2012,48.943583333333336,-123.66695,1,0,0,0
REEF,2016,48.943583333333336,-123.66695,1,0,0,0
REEF,2018,48.943583333333336,-123.66695,1,0,0,0
REEF,2005,48.945166666666665,-125.0205,1,11,11,1
REEF,2005,48.945166666666665,-125.01983333333334,1,2,2,1
REEF,2012,48.94821666666667,-125.26516666666667,2,2,2,1
REEF,2013,48.94821666666667,-125.26516666666667,1,0,0,0
REEF,2011,48.949416666666664,-125.15618333333333,1,2,2,1
REEF,2002,48.94983333333333,-125.03616666666667,1,2,2,1
REEF,2005,48.94983333333333,-125.03616666666667,5,3.4,2,1
REEF,2006,48.94983333333333,-125.03616666666667,4,0.5,0,1
REEF,2007,48.94983333333333,-125.03616666666667,2,6.5,6.5,1
REEF,2008,48.94983333333333,-125.03616666666667,2,0,0,0
REEF,2009,48.94983333333333,-125.03616666666667,3,0,0,0
REEF,2010,48.94983333333333,-125.03616666666667,8,2.875,2,1
REEF,2012,48.94983333333333,-125.03616666666667,2,2,2,1
REEF,2013,48.94983333333333,-125.03616666666667,5,0.6,0,1
REEF,2014,48.94983333333333,-125.03616666666667,2,1,1,1
REEF,2015,48.94983333333333,-125.03616666666667,3,0,0,0
REEF,2016,48.94983333333333,-125.03616666666667,1,0,0,0
REEF,2017,48.94983333333333,-125.03616666666667,3,0,0,0
REEF,2018,48.94983333333333,-125.03616666666667,1,0,0,0
REEF,2005,48.951,-125.06783333333334,1,0,0,0
REEF,2010,48.951,-125.06783333333334,1,0,0,0
REEF,2006,48.95126666666667,-125.0432,1,0,0,0
REEF,2004,48.95138333333333,-123.58223333333333,1,11,11,1
REEF,2000,48.95166666666667,-125.19166666666666,1,2,2,1
REEF,2002,48.95166666666667,-125.19166666666666,2,2,2,1
REEF,2003,48.95166666666667,-125.19166666666666,1,11,11,1
REEF,2005,48.95166666666667,-125.19166666666666,3,4.333333333333333,2,1
REEF,2006,48.95166666666667,-125.19166666666666,6,2.8333333333333335,2,1
REEF,2007,48.95166666666667,-125.19166666666666,2,1.5,1.5,1
REEF,2008,48.95166666666667,-125.19166666666666,7,0,0,0
REEF,2009,48.95166666666667,-125.19166666666666,7,0.2857142857142857,0,1
REEF,2010,48.95166666666667,-125.19166666666666,7,3.5714285714285716,1,1
REEF,2011,48.95166666666667,-125.19166666666666,1,0,0,0
REEF,2012,48.95166666666667,-125.19166666666666,2,5.5,5.5,1
REEF,2013,48.95166666666667,-125.19166666666666,3,3.6666666666666665,0,1
REEF,2014,48.95166666666667,-125.19166666666666,1,0,0,0
REEF,2015,48.95166666666667,-125.19166666666666,2,0,0,0
REEF,2016,48.95166666666667,-125.19166666666666,1,0,0,0
REEF,2017,48.95166666666667,-125.19166666666666,1,0,0,0
REEF,2018,48.95166666666667,-125.19166666666666,1,0,0,0
REEF,2017,48.952783333333336,-125.08815,1,0,0,0
REEF,2007,48.95316666666667,-125.3065,1,2,2,1
REEF,2004,48.95316666666667,-125.25366666666666,1,0,0,0
REEF,2005,48.95316666666667,-125.25366666666666,1,1,1,1
REEF,2006,48.95316666666667,-125.25366666666666,1,0,0,0
REEF,2007,48.95316666666667,-125.25366666666666,1,0,0,0
REEF,2009,48.95316666666667,-125.25366666666666,1,0,0,0
REEF,2012,48.95316666666667,-125.25366666666666,1,1,1,1
REEF,2011,48.954433333333334,-125.1533,1,2,2,1
REEF,2008,48.95625,-125.08716666666666,1,2,2,1
REEF,2009,48.95625,-125.08716666666666,2,2,2,1
REEF,2005,48.95633333333333,-125.0335,3,8,11,1
REEF,2006,48.95633333333333,-125.0335,5,1.2,2,1
